,subject,nll,bic,model,alpha,gamma,eta,theta,phi,beta
7,7,139.62854459692835,311.7536916070832,sb_int-multiplicative_comp-absolute_gbatt-true_gbalt-true_lk-none_inh-gaze-dependent,0.7375798490363451,0.6716169855370093,0.9222506549323702,0.9058036851655605,0.01329572799246539,0.17787272530065876
