,subject,nll,bic,model,alpha,gamma,eta,theta,phi,beta
14,14,190.21742177500983,412.9314459632462,sb_int-multiplicative_comp-absolute_gbatt-true_gbalt-true_lk-none_inh-gaze-dependent,0.44208323069030536,0.44465060860360966,0.9061582439042717,0.8461130350707617,0.01309822257249734,0.3775602804247851
