,subject,nll,bic,model,alpha,gamma,eta,theta,phi,beta
6,6,137.34841320390888,307.1934288210443,sb_int-multiplicative_comp-absolute_gbatt-true_gbalt-true_lk-none_inh-gaze-dependent,0.864883006820259,0.8722070482487744,1.0,0.9049646552445559,0.0,0.09116793073253768
