,subject,nll,bic,model,alpha,gamma,eta,theta,phi,beta
9,9,83.52139369685685,199.53938980694022,sb_int-multiplicative_comp-absolute_gbatt-true_gbalt-true_lk-none_inh-gaze-dependent,0.22928446885723833,1.0,1.0,0.9115332165700548,0.04456836719837573,1.1966139726268652
