,subject,nll,bic,model,alpha,gamma,eta,theta,phi,beta
37,37,124.91952648925455,282.3356553917356,sb_int-multiplicative_comp-absolute_gbatt-true_gbalt-true_lk-none_inh-gaze-dependent,0.33018699364975485,0.325315813680537,1.0,0.9230826157680855,0.007095813700426879,1.6229161685436766
