,subject,nll,bic,model,alpha,gamma,eta,theta,phi,beta
42,42,188.08181852932984,408.6602394718862,sb_int-multiplicative_comp-absolute_gbatt-true_gbalt-true_lk-none_inh-gaze-dependent,0.4545707839748188,0.4218635920175979,1.0,0.9252162984179867,0.023038320568815274,0.29607231506080056
