,subject,nll,bic,model,alpha,gamma,eta,theta,phi,beta
0,0,195.1450866733328,422.7867757598921,sb_int-multiplicative_comp-absolute_gbatt-true_gbalt-true_lk-none_inh-gaze-dependent,0.7933281376425491,0.9666287577393371,0.24925544533792793,0.10190522926624147,0.0,0.1388199870721398
