,subject,nll,bic,model,alpha,gamma,eta,theta,phi,beta
20,20,82.25844482408465,197.01349206139582,sb_int-multiplicative_comp-absolute_gbatt-true_gbalt-true_lk-none_inh-gaze-dependent,0.2618039661235409,1.0,0.39879813127963665,1.0,0.013588501355214052,2.3271712368722812
