,subject,nll,bic,model,alpha,gamma,eta,lam,phi,beta
38,38,164.33538303654302,361.16736848631257,sb_int-multiplicative_comp-vsmean_gbatt-true_gbalt-false_lk-gaze-dependent_inh-free,0.815251220681808,0.7620457708213132,1.0,0.44157502938692544,0.18470401477873477,0.4429992757137361
