,subject,nll,bic,model,alpha,gamma,eta,lam,phi,beta
35,35,184.5165157008729,401.5296338149723,sb_int-multiplicative_comp-vsmean_gbatt-true_gbalt-false_lk-gaze-dependent_inh-free,0.28102019254367805,1.0,0.07410144085325034,0.526696783554226,0.18922252808579884,2.4871308019110625
