,subject,nll,bic,model,alpha,gamma,eta,lam,phi,beta
22,22,199.56769342434097,431.6319892619085,sb_int-multiplicative_comp-vsmean_gbatt-true_gbalt-false_lk-gaze-dependent_inh-free,0.21048805987513297,1.0,1.0,0.0,0.0,3.4845844064080147
