,subject,nll,bic,model,alpha,gamma,eta,theta,lam,phi,beta
22,22,132.5884896685816,303.0896821525941,sb_int-multiplicative_comp-absolute_gbatt-true_gbalt-true_lk-free_inh-gaze-dependent,0.19007909350251437,1.0,1.0,0.6140786767078085,0.7335154929249683,0.0,2.985267397416683
