,subject,nll,bic,model,alpha,gamma,eta,theta,lam,phi,beta
16,16,77.52886639006778,192.9704355955665,sb_int-multiplicative_comp-absolute_gbatt-true_gbalt-true_lk-free_inh-gaze-dependent,0.6483520096809653,0.5983086964934263,0.34455361653023286,0.9812528533143072,0.42100484829882984,0.08684341430978024,10.0
