,subject,nll,bic,model,alpha,gamma,eta,theta,lam,phi,beta
4,4,158.06853469414926,354.04977220372945,sb_int-multiplicative_comp-absolute_gbatt-true_gbalt-true_lk-free_inh-gaze-dependent,0.38083842515449173,1.0,1.0,0.6174379109102615,0.7766669416561609,0.08664863602956244,0.738557373302927
