,subject,nll,bic,model,alpha,gamma,eta,theta,lam,phi,beta
13,13,82.37883587899887,202.6703745734287,sb_int-multiplicative_comp-absolute_gbatt-true_gbalt-true_lk-free_inh-gaze-dependent,0.7004896197622574,0.8764341422880081,1.0,0.4511151402872069,0.913667747633818,0.0,0.45545450749041905
