,subject,nll,bic,model,alpha,gamma,eta,theta,lam,phi,beta
30,30,104.95805472479886,247.82881226502866,sb_int-multiplicative_comp-vsmean_gbatt-true_gbalt-true_lk-free_inh-gaze-dependent,0.30853596984286197,1.0,0.7346364976628641,0.9544592082951897,0.40291745253679945,0.0,10.0
