,subject,nll,bic,model,alpha,gamma,eta,theta,lam,phi,beta
1,1,124.10719123560364,286.1270852866382,sb_int-multiplicative_comp-vsmean_gbatt-true_gbalt-true_lk-free_inh-gaze-dependent,0.41187655517404403,1.0,1.0,0.47074106610742644,0.91770871509995,0.0,0.4705512879737138
