,subject,nll,bic,model,alpha,gamma,eta,theta,lam,phi,beta
17,17,121.3079537053705,280.5286102261719,sb_int-multiplicative_comp-vsmean_gbatt-true_gbalt-true_lk-free_inh-gaze-dependent,0.3684348138243304,0.5514799213178149,0.5427087921474731,0.6667825450104385,0.8179793762613286,0.1018085660150976,2.220933683895872
