,subject,nll,bic,model,alpha,gamma,eta,theta,lam,phi,beta
31,31,22.874620686356124,83.6619441881432,sb_int-multiplicative_comp-vsmean_gbatt-true_gbalt-true_lk-free_inh-gaze-dependent,0.013385511230214408,1.0,1.0,0.794858985707907,0.49712388738752983,0.1395578331430488,10.0
