,subject,nll,bic,model,w_p,eta,lam,phi,wd,beta
23,23,163.0190244047949,358.5346512228163,sb_int-additive_comp-vsmean_gbatt-true_gbalt-false_lk-gaze-dependent_inh-distance-dependent,0.3782014475052507,0.9939220139322642,0.664370938257541,2.655645083879451e-06,1.3384042535434335,4.2806251008875
