,subject,nll,bic,model,w_p,eta,lam,phi,wd,beta
26,26,238.9000870847786,510.2967765827837,sb_int-additive_comp-vsmean_gbatt-true_gbalt-false_lk-gaze-dependent_inh-distance-dependent,0.7499734915267129,0.9816715209452231,0.2651948412824677,0.7250394526859372,32.42461581014656,2.573878887801584e-10
