,subject,nll,bic,model,w_p,eta,lam,phi,wd,beta
18,18,129.80747875546234,292.1115599241512,sb_int-additive_comp-vsmean_gbatt-true_gbalt-false_lk-gaze-dependent_inh-distance-dependent,0.6883114932558181,0.9803608016374801,0.7466056522354344,5.178764922276473e-05,13.349667568070887,9.766175041522771
