,subject,nll,bic,model,w_p,eta,lam,phi,wd,beta
42,42,215.63182403496074,463.760250483148,sb_int-additive_comp-vsmean_gbatt-true_gbalt-false_lk-gaze-dependent_inh-distance-dependent,0.8439181501913081,0.9617510814419291,0.026847589951457352,0.00023786760450616496,14.291253795602689,0.6071969648632668
