,subject,nll,bic,model,w_p,eta,lam,phi,wd,beta
43,43,213.8165141569458,460.1296307271181,sb_int-additive_comp-vsmean_gbatt-true_gbalt-false_lk-gaze-dependent_inh-distance-dependent,0.03163398374276656,0.7755267437806641,0.000851140055158273,9.93367822169681e-05,4.158778614137011,2.419888916644726
