,subject,nll,bic,model,w_p,eta,lam,phi,wd,beta
24,24,138.85127843437112,310.1991592819688,sb_int-additive_comp-vsmean_gbatt-true_gbalt-false_lk-gaze-dependent_inh-distance-dependent,0.8464850683358554,0.9721337743500169,0.5192921725161272,0.00010708267795710813,18.84194101596629,9.889734311535303
