,subject,nll,bic,model,w_p,eta,lam,phi,wd,beta
39,39,171.27062116485723,375.037844742941,sb_int-additive_comp-vsmean_gbatt-true_gbalt-false_lk-gaze-dependent_inh-distance-dependent,0.10950468565434772,0.7265267331826718,0.7139922193332912,0.00021340448785523572,48.757746282619955,2.8549727985897944
