,subject,nll,bic,model,w_p,eta,lam,phi,wd,beta
27,27,159.51565725309513,351.5279169194168,sb_int-additive_comp-vsmean_gbatt-true_gbalt-false_lk-gaze-dependent_inh-distance-dependent,0.8419168617022506,0.9712429291618971,0.5729129338196268,4.585728990415272e-05,12.57635139058514,8.959538573955564
