,subject,nll,bic,model,alpha,gamma,phi,wd,w_p,beta
43,43,552.6202373186634,1137.7370770505534,sb_int-multiplicative_comp-vsmean_gbatt-false_gbalt-false_lk-none_inh-distance-dependent,2.5729638619522905,0.588758591390284,0.031446876276999214,43.72871039359834,0.5168002172544056,5.860612722175897
