,subject,nll,bic,model,alpha,gamma,phi,wd,w_p,beta
18,18,126.93000805238809,286.3566185180027,sb_int-multiplicative_comp-vsmean_gbatt-false_gbalt-false_lk-none_inh-distance-dependent,0.4264338397953507,0.6585503607579252,5.407976181643868e-05,47.86856760832873,1.0,0.47371965892175594
