,subject,nll,bic,model,alpha,gamma,phi,wd,w_p,beta
31,31,247.18708995133713,526.8707823159008,sb_int-multiplicative_comp-vsmean_gbatt-false_gbalt-false_lk-none_inh-distance-dependent,0.0,0.27,1.0,11.799183182782999,1.0,0.0
