,subject,nll,bic,model,alpha,gamma,phi,wd,w_p,beta
33,33,186.1305092765337,404.7576209662939,sb_int-multiplicative_comp-vsmean_gbatt-false_gbalt-false_lk-none_inh-distance-dependent,0.562723168591659,0.6828090410703814,0.00033519541103115995,45.660755194938616,0.15630216628263974,0.19298891471079363
