,subject,nll,bic,model,alpha,gamma,phi,wd,w_p,beta
15,15,199.74359196546808,431.9837863441627,sb_int-multiplicative_comp-vsmean_gbatt-false_gbalt-false_lk-none_inh-distance-dependent,0.19179083490550733,1.0,0.0007767117722800274,35.51744574966535,0.19595892979310384,0.2950440129458426
