,subject,nll,bic,model,alpha,gamma,phi,wd,w_p,beta
8,8,828.9304684779388,1690.3575393691042,sb_int-multiplicative_comp-vsmean_gbatt-false_gbalt-false_lk-none_inh-distance-dependent,0.163416009579191,0.7800261536336801,0.9610301562518755,8.093237186874081,0.39775939040568586,5.920886444412177
