,subject,nll,bic,model,alpha,gamma,phi,wd,w_p,beta
24,24,141.27784493618682,315.0522922856002,sb_int-multiplicative_comp-vsmean_gbatt-false_gbalt-false_lk-none_inh-distance-dependent,0.2849781488874193,1.0,0.00026282538350862823,22.602158788677254,0.5002529263804192,0.3453654699658726
