,subject,nll,bic,model,alpha,gamma,phi,wd,w_p,beta
27,27,163.22401567972702,358.94463377268056,sb_int-multiplicative_comp-vsmean_gbatt-false_gbalt-false_lk-none_inh-distance-dependent,0.2448525331410011,1.0,0.000811714503597836,42.345418360294104,0.11637098666110701,0.41868352434521094
