,subject,nll,bic,model,alpha,gamma,phi,wd,w_p,beta
6,6,610.0795041278627,1252.655610668952,sb_int-multiplicative_comp-vsmean_gbatt-false_gbalt-false_lk-none_inh-distance-dependent,0.8476308851986574,0.9941610767259066,0.48545137008645173,11.695622555852305,0.6640349673002094,6.313022748693793
