,subject,nll,bic,model,alpha,gamma,phi,wd,w_p,beta
17,17,190.43429666559376,413.36519574441405,sb_int-multiplicative_comp-vsmean_gbatt-false_gbalt-false_lk-none_inh-distance-dependent,0.37915062229092217,0.7408970946334092,0.0003028270503132063,35.17467509964359,0.04738404621275448,0.2520324298958101
