,subject,nll,bic,model,alpha,gamma,phi,wd,w_p,beta
36,36,152.04658064811366,336.58976370945385,sb_int-multiplicative_comp-vsmean_gbatt-false_gbalt-false_lk-none_inh-distance-dependent,0.1449904921601678,1.0,0.0001085064371899959,46.63515886671937,0.9481414968345475,0.8675711320762388
