,subject,nll,bic,model,alpha,gamma,phi,wd,w_p,beta
0,0,204.24900477707,440.99461196736655,sb_int-multiplicative_comp-vsmean_gbatt-false_gbalt-false_lk-none_inh-distance-dependent,0.9105383564827751,0.9795622267290335,8.117571169490493e-05,48.77919098458807,1.0,0.010419162949793217
