,subject,nll,bic,model,alpha,gamma,phi,wd,w_p,beta
3,3,163.4618010165127,359.42020444625194,sb_int-multiplicative_comp-vsmean_gbatt-false_gbalt-false_lk-none_inh-distance-dependent,0.253161454336542,0.2757241865408479,8.099016038028302e-05,35.04341162786538,0.9325651581165172,2.7691161279232555
