,subject,nll,bic,model,alpha,gamma,phi,wd,w_p,beta
10,10,188.28104706804248,409.0586965493115,sb_int-multiplicative_comp-vsmean_gbatt-false_gbalt-false_lk-none_inh-distance-dependent,0.060608537435494915,1.0,0.00019436588605072698,27.796205739357443,0.3590714601750723,0.6838182932716826
