,subject,nll,bic,model,alpha,gamma,phi,wd,w_p,beta
37,37,247.18708995133713,526.8707823159008,sb_int-multiplicative_comp-vsmean_gbatt-false_gbalt-false_lk-none_inh-distance-dependent,0.37372421455068955,0.48143802320612644,0.9897427489154681,36.83036986914401,0.633541163979582,0.0
