,subject,nll,bic,model,alpha,gamma,phi,wd,w_p,beta
26,26,690.7753528983012,1414.047308209829,sb_int-multiplicative_comp-vsmean_gbatt-false_gbalt-false_lk-none_inh-distance-dependent,0.2934885454155802,0.7676020074764052,0.9846704728527174,1.6967374872720136,0.6596783802250452,7.771242653740438
