,subject,nll,bic,model,w_p,theta,lam,beta
43,43,147.34904814591255,316.3624979006428,sb_int-additive_comp-absolute_gbatt-false_gbalt-true_lk-gaze-dependent_inh-none,0.16177418024486315,0.0,0.8603330804240742,2.3874649390439275
