,subject,nll,bic,model,w_p,theta,lam,beta
35,35,169.58665630439435,360.8377142176064,sb_int-additive_comp-absolute_gbatt-false_gbalt-true_lk-gaze-dependent_inh-none,0.8112908865242687,0.9020991847041326,0.9687849682741236,1.941728079735622
