,subject,nll,bic,model,w_p,theta,lam,beta
26,26,70.41316076372709,162.49072313627187,sb_int-additive_comp-absolute_gbatt-false_gbalt-true_lk-gaze-dependent_inh-none,0.331077863399159,0.11215079047622094,0.054893479084308944,4.858239157075887
