,subject,nll,bic,model,w_p,theta,lam,beta
2,2,111.73336953648896,245.1311406817956,sb_int-additive_comp-absolute_gbatt-false_gbalt-true_lk-gaze-dependent_inh-none,0.9071756383996971,1.0,0.9663027411438823,2.890476619472327
