,subject,nll,bic,model,w_p,theta,lam,beta
3,3,131.100012599877,283.8644268085717,sb_int-additive_comp-absolute_gbatt-false_gbalt-true_lk-gaze-dependent_inh-none,0.6080693083860967,1.0,0.6044214028435686,2.9922950888540156
