,subject,nll,bic,model,w_p,theta,lam,beta
42,42,107.56007751856615,236.78455664594998,sb_int-additive_comp-absolute_gbatt-false_gbalt-true_lk-gaze-dependent_inh-none,0.49523754332334535,1.0,0.6383251435856067,2.5464928887382277
