,subject,nll,bic,model,w_p,theta,lam,beta
12,12,131.59662515508145,284.8576519189806,sb_int-additive_comp-absolute_gbatt-false_gbalt-true_lk-gaze-dependent_inh-none,0.8085888873434683,1.0,0.9596947236031445,4.306804414175221
