,subject,nll,bic,model,w_p,theta,lam,beta
27,27,129.45708128605185,280.5785641809214,sb_int-additive_comp-absolute_gbatt-false_gbalt-true_lk-gaze-dependent_inh-none,0.8203124243852391,0.9198495805840766,0.9534303936624354,4.619023737424987
