,subject,nll,bic,model,w_p,theta,lam,beta
4,4,163.79535331445382,349.2551082377253,sb_int-additive_comp-absolute_gbatt-false_gbalt-true_lk-gaze-dependent_inh-none,0.6888157228013544,1.0,0.7309067177136477,1.5876035555022425
