,subject,nll,bic,model,w_p,theta,lam,beta
14,14,155.38574268031692,332.43588696945153,sb_int-additive_comp-absolute_gbatt-false_gbalt-true_lk-gaze-dependent_inh-none,0.5462002893908419,1.0,0.6888203930654809,1.8966962556593805
