,subject,nll,bic,model,w_p,theta,lam,beta
30,30,118.93625879762702,259.5369192040717,sb_int-additive_comp-absolute_gbatt-false_gbalt-true_lk-gaze-dependent_inh-none,0.7724575099207456,1.0,0.9886133366203039,3.6739485582747697
