,subject,trial,n_between-alt-diff,n_between-alt-same,n_within-alt,payne_index,payne_index_relaxed,n_dist0,n_dist1,n_dist2,n_diagonal,n_horizontal,n_vertical,n_competitor_decoy,n_target_competitor,n_target_decoy,within-alternative
0,0,1,8.0,4.0,5.0,0.1111111111111111,-0.4117647058823529,5.0,12.0,0.0,4.0,8.0,5.0,0.0,6.0,6.0,5.0
1,0,2,3.0,8.0,8.0,0.0,-0.15789473684210525,8.0,11.0,0.0,2.0,9.0,8.0,0.0,6.0,5.0,8.0
2,0,3,2.0,8.0,7.0,-0.06666666666666667,-0.17647058823529413,7.0,10.0,0.0,2.0,8.0,7.0,6.0,0.0,4.0,7.0
3,0,4,7.0,10.0,5.0,-0.3333333333333333,-0.5454545454545454,5.0,17.0,0.0,10.0,7.0,5.0,0.0,6.0,11.0,5.0
4,0,5,1.0,4.0,2.0,-0.3333333333333333,-0.42857142857142855,2.0,5.0,0.0,1.0,4.0,2.0,5.0,0.0,0.0,2.0
5,0,6,2.0,7.0,2.0,-0.5555555555555556,-0.6363636363636364,2.0,9.0,0.0,2.0,7.0,2.0,5.0,0.0,4.0,2.0
6,0,7,4.0,9.0,6.0,-0.2,-0.3684210526315789,6.0,12.0,1.0,4.0,9.0,6.0,3.0,9.0,1.0,6.0
7,0,8,3.0,2.0,1.0,-0.3333333333333333,-0.6666666666666666,1.0,5.0,0.0,3.0,2.0,1.0,5.0,0.0,0.0,1.0
8,0,9,2.0,7.0,5.0,-0.16666666666666666,-0.2857142857142857,5.0,7.0,2.0,2.0,7.0,5.0,3.0,2.0,4.0,5.0
9,0,10,1.0,9.0,7.0,-0.125,-0.17647058823529413,7.0,10.0,0.0,1.0,9.0,7.0,0.0,4.0,6.0,7.0
10,0,11,6.0,2.0,8.0,0.6,0.0,8.0,8.0,0.0,2.0,6.0,8.0,4.0,0.0,4.0,8.0
11,0,12,4.0,5.0,6.0,0.09090909090909091,-0.2,6.0,9.0,0.0,5.0,4.0,6.0,4.0,5.0,0.0,6.0
12,0,13,10.0,7.0,12.0,0.2631578947368421,-0.1724137931034483,12.0,11.0,6.0,6.0,11.0,12.0,6.0,4.0,7.0,12.0
13,0,14,5.0,7.0,11.0,0.2222222222222222,-0.043478260869565216,11.0,11.0,1.0,5.0,7.0,11.0,4.0,1.0,7.0,11.0
14,0,15,10.0,2.0,11.0,0.6923076923076923,-0.043478260869565216,11.0,12.0,0.0,2.0,10.0,11.0,0.0,4.0,8.0,11.0
15,0,16,1.0,12.0,11.0,-0.043478260869565216,-0.08333333333333333,11.0,13.0,0.0,1.0,12.0,11.0,6.0,7.0,0.0,11.0
16,0,17,5.0,5.0,5.0,0.0,-0.3333333333333333,5.0,10.0,0.0,5.0,5.0,5.0,4.0,0.0,6.0,5.0
17,0,18,2.0,9.0,4.0,-0.38461538461538464,-0.4666666666666667,4.0,8.0,3.0,2.0,9.0,4.0,1.0,3.0,7.0,4.0
18,0,19,0.0,12.0,7.0,-0.2631578947368421,-0.2631578947368421,7.0,10.0,2.0,0.0,12.0,7.0,4.0,2.0,6.0,7.0
19,0,20,2.0,6.0,4.0,-0.2,-0.3333333333333333,4.0,5.0,3.0,2.0,6.0,4.0,2.0,3.0,3.0,4.0
20,0,21,9.0,10.0,10.0,0.0,-0.3103448275862069,10.0,17.0,2.0,10.0,9.0,10.0,4.0,2.0,13.0,10.0
21,0,22,17.0,5.0,11.0,0.375,-0.3333333333333333,11.0,22.0,0.0,9.0,13.0,11.0,12.0,10.0,0.0,11.0
22,0,23,0.0,16.0,7.0,-0.391304347826087,-0.391304347826087,7.0,15.0,1.0,0.0,16.0,7.0,1.0,9.0,6.0,7.0
23,0,24,7.0,4.0,6.0,0.2,-0.29411764705882354,6.0,10.0,1.0,3.0,8.0,6.0,1.0,5.0,5.0,6.0
24,0,25,6.0,4.0,10.0,0.42857142857142855,0.0,10.0,8.0,2.0,4.0,6.0,10.0,4.0,4.0,2.0,10.0
25,0,26,5.0,7.0,4.0,-0.2727272727272727,-0.5,4.0,12.0,0.0,3.0,9.0,4.0,0.0,8.0,4.0,4.0
26,0,27,6.0,1.0,4.0,0.6,-0.2727272727272727,4.0,3.0,4.0,0.0,7.0,4.0,6.0,0.0,0.0,5.0
27,0,28,5.0,10.0,5.0,-0.3333333333333333,-0.5,5.0,14.0,1.0,3.0,12.0,5.0,1.0,7.0,7.0,5.0
28,0,29,4.0,4.0,7.0,0.2727272727272727,-0.06666666666666667,7.0,7.0,1.0,2.0,6.0,7.0,2.0,1.0,5.0,7.0
29,0,30,5.0,2.0,8.0,0.6,0.06666666666666667,8.0,7.0,0.0,2.0,5.0,8.0,0.0,4.0,3.0,8.0
30,0,31,4.0,9.0,5.0,-0.2857142857142857,-0.4444444444444444,5.0,13.0,0.0,4.0,9.0,5.0,0.0,7.0,6.0,5.0
31,0,32,3.0,8.0,9.0,0.058823529411764705,-0.1,9.0,11.0,0.0,8.0,3.0,9.0,2.0,9.0,0.0,9.0
32,0,33,6.0,10.0,9.0,-0.05263157894736842,-0.28,9.0,15.0,1.0,11.0,5.0,9.0,1.0,3.0,12.0,9.0
33,0,34,1.0,17.0,10.0,-0.25925925925925924,-0.2857142857142857,10.0,18.0,0.0,1.0,17.0,10.0,6.0,12.0,0.0,10.0
34,0,35,3.0,3.0,9.0,0.5,0.2,9.0,6.0,0.0,3.0,3.0,9.0,0.0,2.0,4.0,9.0
35,0,36,10.0,2.0,12.0,0.7142857142857143,0.0,12.0,11.0,1.0,3.0,9.0,12.0,1.0,8.0,3.0,12.0
36,0,37,4.0,5.0,11.0,0.375,0.1,11.0,9.0,0.0,3.0,6.0,11.0,2.0,0.0,7.0,11.0
37,0,38,9.0,8.0,6.0,-0.14285714285714285,-0.4782608695652174,6.0,12.0,5.0,9.0,8.0,6.0,7.0,5.0,5.0,6.0
38,0,39,2.0,9.0,8.0,-0.058823529411764705,-0.15789473684210525,8.0,11.0,0.0,2.0,9.0,8.0,0.0,2.0,9.0,8.0
39,0,40,2.0,17.0,15.0,-0.0625,-0.11764705882352941,15.0,11.0,8.0,2.0,17.0,15.0,4.0,7.0,8.0,15.0
40,0,41,8.0,3.0,12.0,0.6,0.043478260869565216,12.0,11.0,0.0,3.0,8.0,12.0,4.0,0.0,0.0,19.0
41,0,42,4.0,7.0,17.0,0.4166666666666667,0.21428571428571427,17.0,9.0,2.0,4.0,7.0,17.0,2.0,7.0,2.0,17.0
42,0,43,3.0,16.0,13.0,-0.10344827586206896,-0.1875,13.0,18.0,1.0,5.0,14.0,13.0,1.0,7.0,11.0,13.0
43,0,44,10.0,7.0,6.0,-0.07692307692307693,-0.4782608695652174,6.0,14.0,3.0,6.0,11.0,6.0,9.0,3.0,5.0,6.0
44,0,45,3.0,13.0,4.0,-0.5294117647058824,-0.6,4.0,16.0,0.0,6.0,10.0,4.0,0.0,9.0,7.0,4.0
45,0,46,7.0,4.0,7.0,0.2727272727272727,-0.2222222222222222,7.0,9.0,2.0,5.0,6.0,7.0,4.0,2.0,5.0,7.0
46,0,47,3.0,9.0,13.0,0.18181818181818182,0.04,13.0,10.0,2.0,5.0,7.0,13.0,6.0,4.0,2.0,13.0
47,0,48,3.0,4.0,3.0,-0.14285714285714285,-0.4,3.0,6.0,1.0,3.0,4.0,3.0,2.0,1.0,4.0,3.0
48,0,49,11.0,2.0,14.0,0.75,0.037037037037037035,14.0,12.0,1.0,2.0,11.0,14.0,1.0,8.0,4.0,14.0
49,0,50,4.0,2.0,5.0,0.42857142857142855,-0.09090909090909091,5.0,6.0,0.0,2.0,4.0,5.0,0.0,2.0,4.0,5.0
50,0,51,3.0,5.0,3.0,-0.25,-0.45454545454545453,3.0,8.0,0.0,5.0,3.0,3.0,6.0,2.0,0.0,3.0
51,0,52,6.0,7.0,12.0,0.2631578947368421,-0.04,12.0,12.0,1.0,6.0,7.0,12.0,6.0,0.0,0.0,19.0
52,0,53,2.0,6.0,8.0,0.14285714285714285,0.0,8.0,8.0,0.0,4.0,4.0,8.0,0.0,4.0,4.0,8.0
53,0,54,1.0,18.0,9.0,-0.3333333333333333,-0.35714285714285715,9.0,19.0,0.0,1.0,18.0,9.0,0.0,7.0,12.0,9.0
54,0,55,5.0,4.0,15.0,0.5789473684210527,0.25,15.0,9.0,0.0,1.0,8.0,15.0,4.0,0.0,0.0,20.0
55,0,56,5.0,2.0,6.0,0.5,-0.07692307692307693,6.0,4.0,3.0,1.0,6.0,6.0,2.0,2.0,3.0,6.0
56,0,57,5.0,15.0,23.0,0.21052631578947367,0.06976744186046512,23.0,10.0,10.0,5.0,15.0,23.0,16.0,0.0,0.0,27.0
57,0,58,7.0,6.0,7.0,0.07692307692307693,-0.3,7.0,10.0,3.0,7.0,6.0,7.0,4.0,0.0,0.0,16.0
58,0,59,2.0,9.0,13.0,0.18181818181818182,0.08333333333333333,13.0,6.0,5.0,2.0,9.0,13.0,2.0,4.0,5.0,13.0
59,0,60,7.0,0.0,18.0,1.0,0.44,18.0,7.0,0.0,0.0,7.0,18.0,4.0,0.0,0.0,21.0
60,0,61,4.0,13.0,8.0,-0.23809523809523808,-0.36,8.0,14.0,3.0,10.0,7.0,8.0,3.0,6.0,8.0,8.0
61,0,62,3.0,15.0,5.0,-0.5,-0.5652173913043478,5.0,16.0,2.0,3.0,15.0,5.0,8.0,2.0,8.0,5.0
62,0,63,1.0,3.0,10.0,0.5384615384615384,0.42857142857142855,10.0,4.0,0.0,1.0,3.0,10.0,0.0,2.0,2.0,10.0
63,0,64,6.0,4.0,11.0,0.4666666666666667,0.047619047619047616,11.0,4.0,6.0,1.0,9.0,11.0,3.0,6.0,1.0,11.0
64,0,65,15.0,3.0,9.0,0.5,-0.3333333333333333,9.0,18.0,0.0,7.0,11.0,9.0,0.0,8.0,10.0,9.0
65,0,66,1.0,9.0,9.0,0.0,-0.05263157894736842,9.0,10.0,0.0,1.0,9.0,9.0,10.0,0.0,0.0,9.0
66,0,67,1.0,21.0,21.0,0.0,-0.023255813953488372,21.0,21.0,1.0,1.0,21.0,21.0,17.0,0.0,0.0,26.0
67,0,68,2.0,18.0,8.0,-0.38461538461538464,-0.42857142857142855,8.0,18.0,2.0,2.0,18.0,8.0,2.0,9.0,9.0,8.0
68,0,69,12.0,3.0,4.0,0.14285714285714285,-0.5789473684210527,4.0,14.0,1.0,4.0,11.0,4.0,7.0,7.0,1.0,4.0
69,0,70,11.0,6.0,13.0,0.3684210526315789,-0.13333333333333333,13.0,12.0,5.0,7.0,10.0,13.0,5.0,7.0,5.0,13.0
70,0,71,3.0,19.0,11.0,-0.26666666666666666,-0.3333333333333333,11.0,20.0,2.0,3.0,19.0,11.0,2.0,8.0,12.0,11.0
71,0,72,12.0,3.0,7.0,0.4,-0.36363636363636365,7.0,13.0,2.0,5.0,10.0,7.0,4.0,2.0,9.0,7.0
72,0,73,1.0,11.0,11.0,0.0,-0.043478260869565216,11.0,8.0,4.0,1.0,11.0,11.0,2.0,6.0,4.0,11.0
73,0,74,0.0,10.0,5.0,-0.3333333333333333,-0.3333333333333333,5.0,8.0,2.0,0.0,10.0,5.0,2.0,2.0,6.0,5.0
74,0,75,13.0,4.0,10.0,0.42857142857142855,-0.25925925925925924,10.0,16.0,1.0,5.0,12.0,10.0,1.0,5.0,11.0,10.0
75,0,76,1.0,5.0,12.0,0.4117647058823529,0.3333333333333333,12.0,3.0,3.0,1.0,5.0,12.0,4.0,0.0,0.0,14.0
76,0,77,2.0,7.0,13.0,0.3,0.18181818181818182,13.0,8.0,1.0,2.0,7.0,13.0,1.0,1.0,7.0,13.0
77,0,78,9.0,3.0,8.0,0.45454545454545453,-0.2,8.0,12.0,0.0,5.0,7.0,8.0,0.0,6.0,6.0,8.0
78,0,79,4.0,2.0,10.0,0.6666666666666666,0.25,10.0,5.0,1.0,1.0,5.0,10.0,1.0,4.0,1.0,10.0
79,0,80,13.0,7.0,20.0,0.48148148148148145,0.0,20.0,20.0,0.0,5.0,15.0,20.0,4.0,0.0,16.0,20.0
80,0,81,3.0,7.0,5.0,-0.16666666666666666,-0.3333333333333333,5.0,6.0,4.0,5.0,5.0,5.0,4.0,1.0,5.0,5.0
81,0,82,5.0,15.0,11.0,-0.15384615384615385,-0.2903225806451613,11.0,19.0,1.0,5.0,15.0,11.0,10.0,1.0,9.0,11.0
82,0,83,8.0,9.0,12.0,0.14285714285714285,-0.1724137931034483,12.0,17.0,0.0,11.0,6.0,12.0,8.0,0.0,0.0,21.0
83,0,84,4.0,4.0,18.0,0.6363636363636364,0.38461538461538464,18.0,6.0,2.0,2.0,6.0,18.0,2.0,4.0,2.0,18.0
84,0,85,3.0,17.0,13.0,-0.13333333333333333,-0.21212121212121213,13.0,14.0,6.0,3.0,17.0,13.0,8.0,6.0,6.0,13.0
85,0,86,3.0,10.0,14.0,0.16666666666666666,0.037037037037037035,14.0,11.0,2.0,3.0,10.0,14.0,5.0,0.0,0.0,22.0
86,0,87,0.0,7.0,16.0,0.391304347826087,0.391304347826087,16.0,7.0,0.0,0.0,7.0,16.0,3.0,4.0,0.0,16.0
87,0,88,3.0,3.0,14.0,0.6470588235294118,0.4,14.0,6.0,0.0,1.0,5.0,14.0,0.0,4.0,2.0,14.0
88,0,89,1.0,6.0,7.0,0.07692307692307693,0.0,7.0,7.0,0.0,6.0,1.0,7.0,0.0,2.0,5.0,7.0
89,0,90,1.0,2.0,12.0,0.7142857142857143,0.6,12.0,3.0,0.0,0.0,3.0,12.0,3.0,0.0,0.0,12.0
90,0,91,0.0,8.0,12.0,0.2,0.2,12.0,8.0,0.0,0.0,8.0,12.0,3.0,0.0,5.0,12.0
91,0,92,5.0,8.0,17.0,0.36,0.13333333333333333,17.0,12.0,1.0,3.0,10.0,17.0,4.0,0.0,0.0,26.0
92,0,93,10.0,4.0,21.0,0.68,0.2,21.0,4.0,10.0,3.0,11.0,21.0,4.0,0.0,0.0,31.0
93,0,94,0.0,5.0,16.0,0.5238095238095238,0.5238095238095238,16.0,4.0,1.0,0.0,5.0,16.0,1.0,1.0,3.0,16.0
94,0,95,2.0,4.0,10.0,0.42857142857142855,0.25,10.0,6.0,0.0,2.0,4.0,10.0,4.0,2.0,0.0,10.0
95,0,96,7.0,5.0,21.0,0.6153846153846154,0.2727272727272727,21.0,5.0,7.0,2.0,10.0,21.0,2.0,3.0,7.0,21.0
96,0,97,8.0,6.0,15.0,0.42857142857142855,0.034482758620689655,15.0,7.0,7.0,3.0,11.0,15.0,3.0,7.0,4.0,15.0
97,0,98,9.0,9.0,12.0,0.14285714285714285,-0.2,12.0,17.0,1.0,10.0,8.0,12.0,1.0,5.0,12.0,12.0
98,0,99,9.0,2.0,13.0,0.7333333333333333,0.08333333333333333,13.0,5.0,6.0,3.0,8.0,13.0,4.0,6.0,1.0,13.0
99,0,100,3.0,5.0,16.0,0.5238095238095238,0.3333333333333333,16.0,7.0,1.0,6.0,2.0,16.0,1.0,6.0,1.0,16.0
100,0,101,5.0,6.0,12.0,0.3333333333333333,0.043478260869565216,12.0,7.0,4.0,2.0,9.0,12.0,2.0,5.0,4.0,12.0
101,0,102,5.0,12.0,11.0,-0.043478260869565216,-0.21428571428571427,11.0,17.0,0.0,5.0,12.0,11.0,0.0,4.0,13.0,11.0
102,0,103,11.0,8.0,9.0,0.058823529411764705,-0.35714285714285715,9.0,17.0,2.0,6.0,13.0,9.0,6.0,2.0,11.0,9.0
103,0,104,5.0,2.0,23.0,0.84,0.5333333333333333,23.0,5.0,2.0,1.0,6.0,23.0,4.0,1.0,2.0,23.0
104,0,105,1.0,6.0,14.0,0.4,0.3333333333333333,14.0,6.0,1.0,3.0,4.0,14.0,1.0,3.0,3.0,14.0
105,0,106,8.0,4.0,10.0,0.42857142857142855,-0.09090909090909091,10.0,12.0,0.0,4.0,8.0,10.0,0.0,10.0,2.0,10.0
106,0,107,3.0,3.0,10.0,0.5384615384615384,0.25,10.0,2.0,4.0,3.0,3.0,10.0,1.0,4.0,1.0,10.0
107,0,108,11.0,3.0,9.0,0.5,-0.21739130434782608,9.0,11.0,3.0,8.0,6.0,9.0,4.0,3.0,7.0,9.0
108,0,109,5.0,14.0,14.0,0.0,-0.15151515151515152,14.0,18.0,1.0,5.0,14.0,14.0,1.0,6.0,12.0,14.0
109,0,110,11.0,3.0,9.0,0.5,-0.21739130434782608,9.0,12.0,2.0,5.0,9.0,9.0,2.0,10.0,2.0,9.0
110,0,111,1.0,9.0,17.0,0.3076923076923077,0.25925925925925924,17.0,9.0,1.0,1.0,9.0,17.0,5.0,1.0,4.0,17.0
111,0,112,2.0,5.0,17.0,0.5454545454545454,0.4166666666666667,17.0,6.0,1.0,4.0,3.0,17.0,2.0,0.0,0.0,22.0
112,0,113,6.0,6.0,11.0,0.29411764705882354,-0.043478260869565216,11.0,12.0,0.0,4.0,8.0,11.0,0.0,2.0,10.0,11.0
113,0,114,2.0,4.0,13.0,0.5294117647058824,0.3684210526315789,13.0,3.0,3.0,1.0,5.0,13.0,1.0,2.0,3.0,13.0
114,0,115,4.0,3.0,15.0,0.6666666666666666,0.36363636363636365,15.0,6.0,1.0,4.0,3.0,15.0,1.0,1.0,5.0,15.0
115,0,116,3.0,11.0,9.0,-0.1,-0.21739130434782608,9.0,14.0,0.0,8.0,6.0,9.0,5.0,0.0,9.0,9.0
116,0,117,5.0,10.0,13.0,0.13043478260869565,-0.07142857142857142,13.0,14.0,1.0,5.0,10.0,13.0,3.0,1.0,11.0,13.0
117,0,118,2.0,7.0,10.0,0.17647058823529413,0.05263157894736842,10.0,7.0,2.0,2.0,7.0,10.0,2.0,2.0,5.0,10.0
118,0,119,5.0,6.0,8.0,0.14285714285714285,-0.15789473684210525,8.0,7.0,4.0,4.0,7.0,8.0,4.0,3.0,4.0,8.0
119,0,120,1.0,5.0,17.0,0.5454545454545454,0.4782608695652174,17.0,5.0,1.0,1.0,5.0,17.0,4.0,0.0,0.0,19.0
120,0,121,2.0,15.0,8.0,-0.30434782608695654,-0.36,8.0,15.0,2.0,2.0,15.0,8.0,4.0,2.0,11.0,8.0
121,0,122,4.0,4.0,14.0,0.5555555555555556,0.2727272727272727,14.0,8.0,0.0,2.0,6.0,14.0,2.0,6.0,0.0,14.0
122,0,123,4.0,2.0,6.0,0.5,0.0,6.0,6.0,0.0,2.0,4.0,6.0,0.0,4.0,2.0,6.0
123,0,124,4.0,4.0,15.0,0.5789473684210527,0.30434782608695654,15.0,5.0,3.0,3.0,5.0,15.0,1.0,4.0,3.0,15.0
124,0,125,5.0,3.0,9.0,0.5,0.058823529411764705,9.0,6.0,2.0,1.0,7.0,9.0,4.0,2.0,2.0,9.0
125,0,126,9.0,7.0,25.0,0.5625,0.21951219512195122,25.0,16.0,0.0,5.0,11.0,25.0,6.0,0.0,0.0,35.0
126,0,127,4.0,1.0,13.0,0.8571428571428571,0.4444444444444444,13.0,4.0,1.0,2.0,3.0,13.0,3.0,1.0,1.0,13.0
127,0,128,3.0,1.0,10.0,0.8181818181818182,0.42857142857142855,10.0,3.0,1.0,2.0,2.0,10.0,2.0,1.0,1.0,10.0
128,0,129,4.0,4.0,16.0,0.6,0.3333333333333333,16.0,8.0,0.0,2.0,6.0,16.0,0.0,4.0,4.0,16.0
129,0,130,3.0,8.0,9.0,0.058823529411764705,-0.1,9.0,7.0,4.0,3.0,8.0,9.0,7.0,0.0,0.0,13.0
130,0,131,3.0,7.0,15.0,0.36363636363636365,0.2,15.0,10.0,0.0,5.0,5.0,15.0,0.0,2.0,8.0,15.0
131,0,132,3.0,0.0,4.0,1.0,0.14285714285714285,4.0,3.0,0.0,3.0,0.0,4.0,0.0,2.0,1.0,4.0
132,0,133,12.0,3.0,11.0,0.5714285714285714,-0.15384615384615385,11.0,15.0,0.0,3.0,12.0,11.0,0.0,9.0,6.0,11.0
133,0,134,5.0,2.0,7.0,0.5555555555555556,0.0,7.0,7.0,0.0,2.0,5.0,7.0,0.0,2.0,5.0,7.0
134,0,135,3.0,11.0,13.0,0.08333333333333333,-0.037037037037037035,13.0,14.0,0.0,3.0,11.0,13.0,6.0,0.0,0.0,21.0
135,0,136,2.0,7.0,14.0,0.3333333333333333,0.21739130434782608,14.0,8.0,1.0,4.0,5.0,14.0,3.0,5.0,1.0,14.0
136,0,137,2.0,7.0,11.0,0.2222222222222222,0.1,11.0,7.0,2.0,2.0,7.0,11.0,2.0,5.0,2.0,11.0
137,0,138,5.0,5.0,9.0,0.2857142857142857,-0.05263157894736842,9.0,10.0,0.0,5.0,5.0,9.0,0.0,4.0,6.0,9.0
138,0,139,3.0,15.0,13.0,-0.07142857142857142,-0.16129032258064516,13.0,15.0,3.0,3.0,15.0,13.0,3.0,3.0,12.0,13.0
139,0,140,8.0,2.0,8.0,0.6,-0.1111111111111111,8.0,8.0,2.0,6.0,4.0,8.0,2.0,2.0,6.0,8.0
140,0,141,4.0,8.0,15.0,0.30434782608695654,0.1111111111111111,15.0,11.0,1.0,3.0,9.0,15.0,1.0,6.0,5.0,15.0
141,0,142,2.0,8.0,6.0,-0.14285714285714285,-0.25,6.0,10.0,0.0,2.0,8.0,6.0,0.0,4.0,6.0,6.0
142,0,143,5.0,3.0,7.0,0.4,-0.06666666666666667,7.0,8.0,0.0,3.0,5.0,7.0,0.0,4.0,4.0,7.0
143,0,144,1.0,11.0,8.0,-0.15789473684210525,-0.2,8.0,12.0,0.0,1.0,11.0,8.0,7.0,0.0,5.0,8.0
144,0,145,11.0,2.0,14.0,0.75,0.037037037037037035,14.0,10.0,3.0,3.0,10.0,14.0,3.0,7.0,3.0,14.0
145,0,146,5.0,5.0,17.0,0.5454545454545454,0.25925925925925924,17.0,10.0,0.0,5.0,5.0,17.0,4.0,6.0,0.0,17.0
146,0,147,6.0,3.0,20.0,0.7391304347826086,0.3793103448275862,20.0,7.0,2.0,2.0,7.0,20.0,3.0,4.0,2.0,20.0
147,0,148,9.0,3.0,9.0,0.5,-0.14285714285714285,9.0,9.0,3.0,4.0,8.0,9.0,3.0,3.0,6.0,9.0
148,0,149,1.0,12.0,9.0,-0.14285714285714285,-0.18181818181818182,9.0,13.0,0.0,5.0,8.0,9.0,0.0,7.0,6.0,9.0
149,0,150,3.0,7.0,13.0,0.3,0.13043478260869565,13.0,10.0,0.0,1.0,9.0,13.0,6.0,4.0,0.0,13.0
150,0,151,2.0,16.0,10.0,-0.23076923076923078,-0.2857142857142857,10.0,13.0,5.0,2.0,16.0,10.0,7.0,6.0,5.0,10.0
151,0,152,2.0,14.0,8.0,-0.2727272727272727,-0.3333333333333333,8.0,16.0,0.0,2.0,14.0,8.0,0.0,8.0,8.0,8.0
152,0,153,5.0,13.0,12.0,-0.04,-0.2,12.0,15.0,3.0,5.0,13.0,12.0,4.0,11.0,3.0,12.0
153,0,154,0.0,9.0,7.0,-0.125,-0.125,7.0,9.0,0.0,0.0,9.0,7.0,0.0,5.0,4.0,7.0
154,0,155,6.0,17.0,20.0,0.08108108108108109,-0.06976744186046512,20.0,22.0,1.0,8.0,15.0,20.0,1.0,11.0,11.0,20.0
155,0,156,1.0,11.0,15.0,0.15384615384615385,0.1111111111111111,15.0,9.0,3.0,1.0,11.0,15.0,3.0,3.0,6.0,15.0
156,0,157,4.0,3.0,11.0,0.5714285714285714,0.2222222222222222,11.0,6.0,1.0,5.0,2.0,11.0,2.0,1.0,4.0,11.0
157,0,158,7.0,6.0,19.0,0.52,0.1875,19.0,12.0,1.0,7.0,6.0,19.0,4.0,1.0,8.0,19.0
158,0,159,8.0,6.0,7.0,0.07692307692307693,-0.3333333333333333,7.0,10.0,4.0,6.0,8.0,7.0,2.0,8.0,4.0,7.0
159,0,160,7.0,3.0,7.0,0.4,-0.17647058823529413,7.0,5.0,5.0,2.0,8.0,7.0,0.0,5.0,5.0,7.0
160,0,161,10.0,6.0,13.0,0.3684210526315789,-0.10344827586206896,13.0,13.0,3.0,3.0,13.0,13.0,5.0,3.0,8.0,13.0
161,0,162,6.0,4.0,10.0,0.42857142857142855,0.0,10.0,10.0,0.0,4.0,6.0,10.0,0.0,6.0,4.0,10.0
162,0,163,5.0,9.0,23.0,0.4375,0.24324324324324326,23.0,14.0,0.0,1.0,13.0,23.0,10.0,0.0,0.0,27.0
163,0,164,0.0,7.0,10.0,0.17647058823529413,0.17647058823529413,10.0,5.0,2.0,0.0,7.0,10.0,2.0,2.0,3.0,10.0
164,0,165,4.0,10.0,10.0,0.0,-0.16666666666666666,10.0,14.0,0.0,4.0,10.0,10.0,2.0,12.0,0.0,10.0
165,0,166,1.0,6.0,12.0,0.3333333333333333,0.2631578947368421,12.0,7.0,0.0,1.0,6.0,12.0,0.0,6.0,1.0,12.0
166,0,167,2.0,10.0,8.0,-0.1111111111111111,-0.2,8.0,9.0,3.0,2.0,10.0,8.0,5.0,4.0,3.0,8.0
167,0,168,4.0,3.0,11.0,0.5714285714285714,0.2222222222222222,11.0,5.0,2.0,4.0,3.0,11.0,2.0,2.0,3.0,11.0
168,0,169,12.0,8.0,18.0,0.38461538461538464,-0.05263157894736842,18.0,20.0,0.0,8.0,12.0,18.0,0.0,18.0,2.0,18.0
169,0,170,6.0,8.0,16.0,0.3333333333333333,0.06666666666666667,16.0,14.0,0.0,4.0,10.0,16.0,4.0,0.0,0.0,26.0
170,0,171,10.0,2.0,12.0,0.7142857142857143,0.0,12.0,8.0,4.0,4.0,8.0,12.0,1.0,4.0,7.0,12.0
171,0,172,21.0,9.0,26.0,0.4857142857142857,-0.07142857142857142,26.0,25.0,5.0,18.0,12.0,26.0,24.0,0.0,0.0,32.0
172,0,173,12.0,21.0,37.0,0.27586206896551724,0.05714285714285714,37.0,33.0,0.0,19.0,14.0,37.0,6.0,0.0,0.0,64.0
173,0,174,4.0,11.0,12.0,0.043478260869565216,-0.1111111111111111,12.0,12.0,3.0,4.0,11.0,12.0,3.0,3.0,9.0,12.0
174,0,175,7.0,7.0,8.0,0.06666666666666667,-0.2727272727272727,8.0,14.0,0.0,7.0,7.0,8.0,0.0,4.0,10.0,8.0
175,0,176,10.0,11.0,17.0,0.21428571428571427,-0.10526315789473684,17.0,15.0,6.0,7.0,14.0,17.0,12.0,0.0,0.0,26.0
176,0,177,1.0,3.0,10.0,0.5384615384615384,0.42857142857142855,10.0,3.0,1.0,2.0,2.0,10.0,2.0,0.0,0.0,12.0
177,0,178,1.0,13.0,16.0,0.10344827586206896,0.06666666666666667,16.0,13.0,1.0,1.0,13.0,16.0,7.0,6.0,1.0,16.0
178,0,179,9.0,6.0,21.0,0.5555555555555556,0.16666666666666666,21.0,10.0,5.0,3.0,12.0,21.0,7.0,5.0,3.0,21.0
179,0,180,3.0,8.0,5.0,-0.23076923076923078,-0.375,5.0,8.0,3.0,7.0,4.0,5.0,1.0,7.0,3.0,5.0
180,0,181,2.0,10.0,17.0,0.25925925925925924,0.1724137931034483,17.0,6.0,6.0,2.0,10.0,17.0,6.0,0.0,0.0,23.0
181,0,182,15.0,6.0,18.0,0.5,-0.07692307692307693,18.0,13.0,8.0,2.0,19.0,18.0,7.0,6.0,8.0,18.0
182,0,183,3.0,3.0,14.0,0.6470588235294118,0.4,14.0,6.0,0.0,1.0,5.0,14.0,2.0,4.0,0.0,14.0
183,0,184,2.0,3.0,11.0,0.5714285714285714,0.375,11.0,5.0,0.0,2.0,3.0,11.0,2.0,0.0,3.0,11.0
184,0,185,5.0,9.0,20.0,0.3793103448275862,0.17647058823529413,20.0,5.0,9.0,2.0,12.0,20.0,3.0,9.0,2.0,20.0
185,0,186,6.0,7.0,9.0,0.125,-0.18181818181818182,9.0,13.0,0.0,9.0,4.0,9.0,4.0,0.0,9.0,9.0
186,0,187,10.0,5.0,16.0,0.5238095238095238,0.03225806451612903,16.0,12.0,3.0,6.0,9.0,16.0,5.0,7.0,3.0,16.0
