,subject,nll,bic,model,alpha,gamma,theta,beta
10,10,166.64880472504862,354.9620110589149,sb_int-multiplicative_comp-vsmean_gbatt-false_gbalt-true_lk-none_inh-none,0.05793665207767896,1.0,0.636300324936378,0.8816374679045283
