,subject,nll,bic,model,alpha,gamma,theta,beta
20,20,103.82093641447659,229.30627443777087,sb_int-multiplicative_comp-vsmean_gbatt-false_gbalt-true_lk-none_inh-none,0.24607052354992467,1.0,0.8928905952625005,0.8943733248504827
