,subject,nll,bic,model,alpha,gamma,theta,beta
4,4,198.52599828844728,418.71639818571225,sb_int-multiplicative_comp-vsmean_gbatt-false_gbalt-true_lk-none_inh-none,0.4161685837943204,1.0,0.47469618576282124,0.09247862665562272
