,subject,nll,bic,model,alpha,gamma,theta,beta
17,17,148.69753006251756,319.0594617338528,sb_int-multiplicative_comp-vsmean_gbatt-false_gbalt-true_lk-none_inh-none,0.3563974979172907,0.5846697185322419,0.5686459150001619,0.5124507388580812
