,subject,nll,bic,model,alpha,gamma,theta,beta
35,35,178.90008681195678,379.46457523273125,sb_int-multiplicative_comp-vsmean_gbatt-false_gbalt-true_lk-none_inh-none,0.27198058057920943,1.0,0.7247497695040622,0.2874505131541649
