,subject,nll,bic,model,alpha,gamma,theta,beta
8,8,153.81862656703476,329.3016547428872,sb_int-multiplicative_comp-vsmean_gbatt-false_gbalt-true_lk-none_inh-none,0.15762897238021645,1.0,0.7939529937348779,0.5396413965254608
