,subject,nll,bic,model,alpha,gamma,theta,beta
39,39,178.4298842954022,378.52417019962206,sb_int-multiplicative_comp-vsmean_gbatt-false_gbalt-true_lk-none_inh-none,1.4786801659106703,1.0,0.5259312230114966,0.01043473995661974
