,subject,nll,bic,model,alpha,gamma,theta,beta
14,14,195.53276117935684,412.72992396753136,sb_int-multiplicative_comp-vsmean_gbatt-false_gbalt-true_lk-none_inh-none,0.4402868738661271,0.4491521972373951,0.6479912005477075,0.2587014409531799
