,subject,nll,bic,model,alpha,gamma,theta,beta
12,12,151.57495188616537,324.8143053811484,sb_int-multiplicative_comp-vsmean_gbatt-false_gbalt-true_lk-none_inh-none,0.2757838421428117,1.0,0.6912798620075239,0.5055264635840218
